config_id,sample_id,time,aggregation_strategy,weights,precondition,postcondition,f_correctness,f_des_semantic,f_des_syntactic,f_des_satisfaction,f_des_weighted,f_sem_taut,f_sem_var_type,f_sat_vertical,f_sat_horizontal
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= Engine) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((Error > -0.007) and (20.35562470695663 > -0.007)),1e-05,0.5,0.12903225806451613,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= Engine) and (Time <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((Error > 67.04257411409611) and (Error < Error)),1e-05,0.5,0.12903225806451613,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= Engine) and (Time <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((Error > 67.04257411409611) and (20.35562470695663 >= Engine)),1e-05,0.5,0.1935483870967742,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= Engine) and (Time <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),(((prev _Error) > 67.04257411409611) and (20.35562470695663 >= Engine)),1e-05,0.5,0.25,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= Engine) and ((prev _Error) <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),(((prev _Error) > 67.04257411409611) and (20.35562470695663 >= Engine)),1e-05,0.5,0.2727272727272727,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((Error > -0.007) and (Error > -0.007)),0.142682022879676,0.0,0.06451612903225806,0.06243295160980246,0.06243295160980246,0.0,0.0,0.12486590321960492,0.0
AFC_AFC29_noaggregation_101,0,1333.9391541481018,no_aggregation,"[1.0, 0.0, 1.0]",(Time < 0.11502131085713185),(Error >= (prev _Error)),0.0,0.0,0.8387096774193549,4.999950000499995e-06,4.999950000499995e-06,0.0,0.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,0,1333.9391541481018,no_aggregation,"[1.0, 0.0, 1.0]",((prev _Error) < 0.11502131085713185),(Error >= (prev _Error)),0.11501345754222221,0.0,0.8709677419354839,0.0515749190129694,0.0515749190129694,0.0,0.0,0.1031498380259388,0.0
AFC_AFC29_noaggregation_111,5,1271.1141233444214,no_aggregation,"[1.0, 1.0, 1.0]",(((Engine >= 900.0) and (Throttle == 23.7121057516832)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((Error < Engine) and (Error < 0.007)),0.0,0.5,0.1935483870967742,0.5124302249177142,1.2059786120144884,0.0,1.0,0.024860449835428376,1.0
AFC_AFC29_noaggregation_111,5,1271.1141233444214,no_aggregation,"[1.0, 1.0, 1.0]",(Time == (Time + Time)),(85.59423054785496 <= 85.59423054785496),0.0,0.5,0.4838709677419355,0.5000049999500005,1.483875967691936,0.0,1.0,9.99990000099999e-06,1.0
AFC_AFC29_noaggregation_111,5,1271.1141233444214,no_aggregation,"[1.0, 1.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Throttle >= 0.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (1068.2439380364672 < 22.069607359853435)))),((Error > -0.007) and (Error < 0.007)),0.0,1.0,0.16129032258064516,0.9995225245877617,2.160812847168407,1.0,1.0,0.9990450491755233,1.0
AFC_AFC29_noaggregation_111,5,1271.1141233444214,no_aggregation,"[1.0, 1.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= Time) and (Time <= 50.0)))),((Error > -0.007) and (Error < 0.007)),1e-05,0.5,0.03225806451612903,4.999950000499995e-06,0.5322630644661295,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_111,5,1271.1141233444214,no_aggregation,"[1.0, 1.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((Error > -0.007) and (Error < 0.007)),0.16937555087696402,0.0,0.0,0.07242136657891562,0.07242136657891562,0.0,0.0,0.14484273315783125,0.0
AFC_AFC29_noaggregation_011,5,1232.230716228485,no_aggregation,"[0.0, 1.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Engine <= 50.0)))),((Error > -0.007) and (Error < 0.007)),0.0,0.0,0.03225806451612903,0.9993777687656571,1.031635833281786,0.0,0.0,0.9987555375313143,1.0
AFC_AFC29_noaggregation_011,5,1232.230716228485,no_aggregation,"[0.0, 1.0, 1.0]",(0.0 == Throttle),(Engine >= 1099.3772527708256),0.0,0.0,0.8387096774193549,0.5179064024922311,1.356616079911586,0.0,0.0,0.03581280498446213,1.0
AFC_AFC29_noaggregation_011,5,1232.230716228485,no_aggregation,"[0.0, 1.0, 1.0]",((((1110.8329061218124 + 40.75389135389547) < (Throttle + 911.2328222518908)) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((Error > -0.007) and (Error < -0.13024153047284953)),0.0,0.5,0.14285714285714285,0.9968806768800054,1.1397378197371482,0.0,1.0,0.9937613537600106,1.0
AFC_AFC29_noaggregation_011,5,1232.230716228485,no_aggregation,"[0.0, 1.0, 1.0]",((Throttle >= 0.0) => (Throttle <= Time)),((-3.2463385745474915 <= Throttle) or (Engine == (prev _Error))),0.0,0.5,0.7419354838709677,0.8832727947987571,1.6252082786697248,0.0,1.0,0.7665455895975142,1.0
AFC_AFC29_noaggregation_011,5,1232.230716228485,no_aggregation,"[0.0, 1.0, 1.0]",(Time <= Time),(-0.007 <= 13.99089609472367),0.0,1.0,0.3548387096774194,0.9666620128941932,1.3215007225716127,1.0,1.0,0.9333240257883862,1.0
